# File: L106.an_NetExp_Mt_R_C_Y.csv
# Title: NA
# Units: NA
# Column types: icin
# ----------
GCAM_region_ID,GCAM_commodity,year,value
1,OtherMeat_Fish,2010,0.040759338532907884
1,OtherMeat_Fish,2011,-0.16041868920180388
1,OtherMeat_Fish,2012,-0.28463029391951483
1,OtherMeat_Fish,2013,-0.34904136188666146
1,OtherMeat_Fish,2014,-0.46684027381771986
1,OtherMeat_Fish,2015,-0.5157918494272343
1,Pork,1971,-0.17647160623002034
1,Pork,1972,-0.18706752545763777
1,Pork,1973,-0.17264904077661525
1,Pork,1974,-0.14805484975259156
1,Pork,1975,-0.1220013370369781
1,Pork,1976,-0.10874610990345994
1,Pork,1977,-0.09428071246649317
1,Pork,1978,-0.10155247108792279
1,Pork,1979,-0.11453184237956979
1,Pork,1980,-0.14019401990634456
1,Pork,1981,-0.1650612247838017
1,Pork,1982,-0.21514746659682887
1,Pork,1983,-0.2740703890557677
1,Pork,1984,-0.33801506100352846
1,Pork,1985,-0.39557195724467953
1,Pork,1986,-0.4348827037826112
1,Pork,1987,-0.4250558980338349
1,Pork,1988,-0.3989421870698064
1,Pork,1989,-0.3575398469122202
1,Pork,1990,-0.2888388887972471
1,Pork,1991,-0.23593404022871423
1,Pork,1992,-0.19953682838775808
1,Pork,1993,-0.13659792897609235
1,Pork,1994,-0.06835466675362689
1,Pork,1995,-0.011251496013553405
1,Pork,1996,0.05681309321742039
1,Pork,1997,0.10084166726530809
1,Pork,1998,0.13320053585690236
1,Pork,1999,0.15941913825430826
1,Pork,2000,0.168946059100779
1,Pork,2001,0.16460242301269074
1,Pork,2002,0.21456927558909122
1,Pork,2003,0.2882979133970599
1,Pork,2004,0.3805690010663073
1,Pork,2005,0.49268222468710093
1,Pork,2006,0.7295314244131375
1,Pork,2007,0.906757996912862
1,Pork,2008,1.0685721427963542
1,Pork,2009,1.271175000877583
1,Pork,2010,1.4780655556576554
1,Pork,2011,1.5335262461883485
1,Pork,2012,1.61835065831648
1,Pork,2013,1.6895048445626548
1,Pork,2014,1.6956965774499788
1,Pork,2015,1.6560894449712777
1,Poultry,1971,0.06566083527107293
1,Poultry,1972,0.07074658487957022
1,Poultry,1973,0.08150894724115806
1,Poultry,1974,0.1059587603604259
1,Poultry,1975,0.13096650341094002
1,Poultry,1976,0.16284406970776963
1,Poultry,1977,0.1980992790222034
1,Poultry,1978,0.252860175493118
1,Poultry,1979,0.30752055666781564
1,Poultry,1980,0.3331142387937051
1,Poultry,1981,0.32770114734217615
1,Poultry,1982,0.3105756116330638
1,Poultry,1983,0.2778322045841923
1,Poultry,1984,0.2411232361899964
1,Poultry,1985,0.24735287537717496
1,Poultry,1986,0.28669090558193583
1,Poultry,1987,0.3435956934397781
1,Poultry,1988,0.4196276189349996
1,Poultry,1989,0.5070890936672924
1,Poultry,1990,0.6032314450774748
1,Poultry,1991,0.7244167689670372
1,Poultry,1992,0.9228524926224564
1,Poultry,1993,1.1910633018095844
1,Poultry,1994,1.4784532360774878
1,Poultry,1995,1.7788620347813309
1,Poultry,1996,2.039349879713012
1,Poultry,1997,2.2102464617608644
1,Poultry,1998,2.343265256657619
1,Poultry,1999,2.476133173167668
1,Poultry,2000,2.4868909408758597
1,Poultry,2001,2.5386626653479203
1,Poultry,2002,2.5746075697472444
1,Poultry,2003,2.5925123398761194
1,Poultry,2004,2.591753619558314
1,Poultry,2005,2.7510103372988906
1,Poultry,2006,2.9847473320471414
1,Poultry,2007,3.1846581720882434
1,Poultry,2008,3.2689963299374942
1,Poultry,2009,3.3518992147548112
1,Poultry,2010,3.399566880085929
1,Poultry,2011,3.3568107938231546
1,Poultry,2012,3.3606990159821923
1,Poultry,2013,3.429546664931031
1,Poultry,2014,3.472300264267194
1,Poultry,2015,3.477531295600225
1,SheepGoat,1971,-0.03434120271340888
1,SheepGoat,1972,-0.02736928675926291
1,SheepGoat,1973,-0.02193928457013171
1,SheepGoat,1974,-0.01857567961913282
1,SheepGoat,1975,-0.012037223451529444
1,SheepGoat,1976,-0.011764156761962597
1,SheepGoat,1977,-0.013829185579171963
1,SheepGoat,1978,-0.014672675684076323
1,SheepGoat,1979,-0.01443690011253828
1,SheepGoat,1980,-0.01432281530715325
1,SheepGoat,1981,-0.012735757475967856
1,SheepGoat,1982,-0.010481111349515087
1,SheepGoat,1983,-0.010604200499375209
1,SheepGoat,1984,-0.01185108070647691
1,SheepGoat,1985,-0.013529552906394328
1,SheepGoat,1986,-0.015605839228957093
1,SheepGoat,1987,-0.017671881173813225
1,SheepGoat,1988,-0.017969658242650646
1,SheepGoat,1989,-0.017015305101577147
1,SheepGoat,1990,-0.017972075087881012
1,SheepGoat,1991,-0.018440653655715126
1,SheepGoat,1992,-0.0187428637439572
1,SheepGoat,1993,-0.02099177499581252
