# File: GCAMLandProfit.csv
# Title: GCAM Land Profit from model results
# Units: NA
# Author: XZ
# Description: We pull results to compare unmanaged land value from different sources
# Source: GCAM
# Column types: ccnn
# ----------
region,LandLeaf,Tkm2,Rent_DollarPerTkm2
Africa_Eastern,NutsSeeds_CongoR_RFD_lo,0.0638684,2.40E+07
Africa_Eastern,NutsSeeds_LChad_IRR_hi,0.0076369,3.08E+08
Africa_Eastern,NutsSeeds_LChad_IRR_lo,0.0076369,2.05E+08
Africa_Eastern,NutsSeeds_LChad_RFD_hi,0.855878,5.17E+07
Africa_Eastern,NutsSeeds_LChad_RFD_lo,0.855878,3.45E+07
Africa_Eastern,NutsSeeds_Madagascar_IRR_hi,0,0
Africa_Eastern,NutsSeeds_Madagascar_IRR_lo,0,0
Africa_Eastern,NutsSeeds_Madagascar_RFD_hi,0.237731,4.52E+07
Africa_Eastern,NutsSeeds_Madagascar_RFD_lo,0.237731,3.02E+07
Africa_Eastern,NutsSeeds_NileR_IRR_hi,0.731377,1.60E+08
Africa_Eastern,NutsSeeds_NileR_IRR_lo,0.731377,1.06E+08
Africa_Eastern,NutsSeeds_NileR_RFD_hi,12.2321,2.79E+07
Africa_Eastern,NutsSeeds_NileR_RFD_lo,12.2321,1.86E+07
Africa_Eastern,NutsSeeds_RiftValley_IRR_hi,0,0
Africa_Eastern,NutsSeeds_RiftValley_IRR_lo,0,0
Africa_Eastern,NutsSeeds_RiftValley_RFD_hi,0.0677281,1.66E+08
Africa_Eastern,NutsSeeds_RiftValley_RFD_lo,0.0677281,1.11E+08
Africa_Eastern,NutsSeeds_ShebJubR_IRR_hi,0,0
Africa_Eastern,NutsSeeds_ShebJubR_IRR_lo,0,0
Africa_Eastern,NutsSeeds_ShebJubR_RFD_hi,0.0168143,1.70E+08
Africa_Eastern,NutsSeeds_ShebJubR_RFD_lo,0.0168143,1.13E+08
Africa_Eastern,OilCropTree_AfrCstE_IRR_hi,0.0048023,5.02E+07
Africa_Eastern,OilCropTree_AfrCstE_IRR_lo,0.0048023,3.35E+07
Africa_Eastern,OilCropTree_AfrCstE_RFD_hi,0.0607065,5.03E+07
Africa_Eastern,OilCropTree_AfrCstE_RFD_lo,0.0607065,3.35E+07
Africa_Eastern,OilCropTree_AfrCstNE_IRR_hi,0.0051929,1.99E+07
Africa_Eastern,OilCropTree_AfrCstNE_IRR_lo,0.0051929,1.33E+07
Africa_Eastern,OilCropTree_AfrCstNE_RFD_hi,6.89E-04,2.00E+07
Africa_Eastern,OilCropTree_AfrCstNE_RFD_lo,6.89E-04,1.33E+07
Africa_Eastern,OilCropTree_Madagascar_IRR_hi,0,0
Africa_Eastern,OilCropTree_Madagascar_IRR_lo,0,0
Africa_Eastern,OilCropTree_Madagascar_RFD_hi,0.389653,4.22E+07
Africa_Eastern,OilCropTree_Madagascar_RFD_lo,0.389653,2.81E+07
Africa_Eastern,OilCropTree_NileR_IRR_hi,0.0028628,3.54E+07
Africa_Eastern,OilCropTree_NileR_IRR_lo,0.0028628,2.36E+07
Africa_Eastern,OilCropTree_NileR_RFD_hi,0.0647213,3.54E+07
Africa_Eastern,OilCropTree_NileR_RFD_lo,0.0647213,2.36E+07
Africa_Eastern,OilCropTree_RiftValley_IRR_hi,6.04E-04,1.19E+08
Africa_Eastern,OilCropTree_RiftValley_IRR_lo,6.04E-04,7.91E+07
Africa_Eastern,OilCropTree_RiftValley_RFD_hi,0.0257361,1.19E+08
Africa_Eastern,OilCropTree_RiftValley_RFD_lo,0.0257361,7.91E+07
Africa_Eastern,OilCropTree_ShebJubR_IRR_hi,0.0047675,4.81E+07
Africa_Eastern,OilCropTree_ShebJubR_IRR_lo,0.0047675,3.21E+07
Africa_Eastern,OilCropTree_ShebJubR_RFD_hi,0.0225203,1.44E+08
Africa_Eastern,OilCropTree_ShebJubR_RFD_lo,0.0225203,9.60E+07
Africa_Eastern,OilCrop_AfrCstE_IRR_hi,0.0712604,1.05E+07
Africa_Eastern,OilCrop_AfrCstE_IRR_lo,0.0712604,6998460
Africa_Eastern,OilCrop_AfrCstE_RFD_hi,0.431457,1.20E+07
Africa_Eastern,OilCrop_AfrCstE_RFD_lo,0.431457,7973100
Africa_Eastern,OilCrop_AfrCstNE_IRR_hi,0.0354957,6943310
Africa_Eastern,OilCrop_AfrCstNE_IRR_lo,0.0354957,4628880
Africa_Eastern,OilCrop_AfrCstNE_RFD_hi,0.284059,9846020
Africa_Eastern,OilCrop_AfrCstNE_RFD_lo,0.284059,6563970
Africa_Eastern,OilCrop_AfrIntN_IRR_hi,0,0
Africa_Eastern,OilCrop_AfrIntN_IRR_lo,0,0
Africa_Eastern,OilCrop_AfrIntN_RFD_hi,7.16E-05,1.30E+08
Africa_Eastern,OilCrop_AfrIntN_RFD_lo,7.16E-05,8.64E+07
Africa_Eastern,OilCrop_CongoR_IRR_hi,0,0
Africa_Eastern,OilCrop_CongoR_IRR_lo,0,0
Africa_Eastern,OilCrop_CongoR_RFD_hi,0.0076868,2.19E+07
Africa_Eastern,OilCrop_CongoR_RFD_lo,0.0076868,1.46E+07
Africa_Eastern,OilCrop_LChad_IRR_hi,0.0137997,3.22E+07
Africa_Eastern,OilCrop_LChad_IRR_lo,0.0137997,2.15E+07
Africa_Eastern,OilCrop_LChad_RFD_hi,1.17049,9380250
Africa_Eastern,OilCrop_LChad_RFD_lo,1.17049,6253490
Africa_Eastern,OilCrop_Madagascar_IRR_hi,0.0038393,1.22E+07
Africa_Eastern,OilCrop_Madagascar_IRR_lo,0.0038393,8110270
Africa_Eastern,OilCrop_Madagascar_RFD_hi,0.0639555,1.22E+07
Africa_Eastern,OilCrop_Madagascar_RFD_lo,0.0639555,8108560
Africa_Eastern,OilCrop_NileR_IRR_hi,1.25655,9194250
Africa_Eastern,OilCrop_NileR_IRR_lo,1.25655,6129490
Africa_Eastern,OilCrop_NileR_RFD_hi,19.3578,9044140
Africa_Eastern,OilCrop_NileR_RFD_lo,19.3578,6029430
Africa_Eastern,OilCrop_RiftValley_IRR_hi,0.107136,1.68E+07
Africa_Eastern,OilCrop_RiftValley_IRR_lo,0.107136,1.12E+07
Africa_Eastern,OilCrop_RiftValley_RFD_hi,2.15821,1.88E+07
Africa_Eastern,OilCrop_RiftValley_RFD_lo,2.15821,1.25E+07
Africa_Eastern,OilCrop_ShebJubR_IRR_hi,0.0413366,1.79E+07
Africa_Eastern,OilCrop_ShebJubR_IRR_lo,0.0413366,1.20E+07
Africa_Eastern,OilCrop_ShebJubR_RFD_hi,0.760791,2.87E+07
Africa_Eastern,OilCrop_ShebJubR_RFD_lo,0.760791,1.92E+07
Africa_Eastern,OilPalmTree_CongoR_IRR_hi,0,0
Africa_Eastern,OilPalmTree_CongoR_IRR_lo,0,0
Africa_Eastern,OilPalmTree_CongoR_RFD_hi,0.0067976,1.12E+07
Africa_Eastern,OilPalmTree_CongoR_RFD_lo,0.0067976,7434090
Africa_Eastern,OilPalmTree_Madagascar_IRR_hi,0,0
Africa_Eastern,OilPalmTree_Madagascar_IRR_lo,0,0
Africa_Eastern,OilPalmTree_Madagascar_RFD_hi,0.0212517,1.61E+07
Africa_Eastern,OilPalmTree_Madagascar_RFD_lo,0.0212517,1.08E+07
Africa_Eastern,OilPalmTree_NileR_IRR_hi,0,0
Africa_Eastern,OilPalmTree_NileR_IRR_lo,0,0
Africa_Eastern,OilPalmTree_NileR_RFD_hi,0.0183159,7278620
Africa_Eastern,OilPalmTree_NileR_RFD_lo,0.0183159,4852430
Africa_Eastern,OtherArableLand_AfrCstE,2.66306,742597
Africa_Eastern,OtherArableLand_AfrCstNE,4.11404,759432
Africa_Eastern,OtherArableLand_AfrIntN,0.0929783,2.03E+07
Africa_Eastern,OtherArableLand_CongoR,0.805713,718217
Africa_Eastern,OtherArableLand_LChad,7.59669,868973
Africa_Eastern,OtherArableLand_Madagascar,16.2652,1628720
Africa_Eastern,OtherArableLand_NileR,125.932,542820
Africa_Eastern,OtherArableLand_RiftValley,6.58996,2150230
Africa_Eastern,OtherArableLand_ShebJubR,5.6287,2989280
Africa_Eastern,OtherGrainC4_AfrCstE_IRR_hi,0,0
Africa_Eastern,OtherGrainC4_AfrCstE_IRR_lo,0,0
Africa_Eastern,OtherGrainC4_AfrCstE_RFD_hi,0.480779,2700520
Africa_Eastern,OtherGrainC4_AfrCstE_RFD_lo,0.480779,1800340
Africa_Eastern,OtherGrainC4_AfrCstNE_IRR_hi,0.0685838,4980480
Africa_Eastern,OtherGrainC4_AfrCstNE_IRR_lo,0.0685838,3320300
Africa_Eastern,OtherGrainC4_AfrCstNE_RFD_hi,0.774109,3212040
Africa_Eastern,OtherGrainC4_AfrCstNE_RFD_lo,0.774109,2141360
Africa_Eastern,OtherGrainC4_AfrIntN_IRR_hi,0,0
Africa_Eastern,OtherGrainC4_AfrIntN_IRR_lo,0,0
Africa_Eastern,OtherGrainC4_AfrIntN_RFD_hi,1.78E-04,8.61E+07
Africa_Eastern,OtherGrainC4_AfrIntN_RFD_lo,1.78E-04,5.74E+07
Africa_Eastern,OtherGrainC4_CongoR_IRR_hi,0,0
Africa_Eastern,OtherGrainC4_CongoR_IRR_lo,0,0
Africa_Eastern,OtherGrainC4_CongoR_RFD_hi,0.22293,9009210
Africa_Eastern,OtherGrainC4_CongoR_RFD_lo,0.22293,6006140
Africa_Eastern,OtherGrainC4_LChad_IRR_hi,2.16E-04,4.87E+07
Africa_Eastern,OtherGrainC4_LChad_IRR_lo,2.16E-04,3.25E+07
Africa_Eastern,OtherGrainC4_LChad_RFD_hi,2.70972,6040820
Africa_Eastern,OtherGrainC4_LChad_RFD_lo,2.70972,4027210
Africa_Eastern,OtherGrainC4_Madagascar_IRR_hi,0,0
Africa_Eastern,OtherGrainC4_Madagascar_IRR_lo,0,0
Africa_Eastern,OtherGrainC4_Madagascar_RFD_hi,0.0099163,4425110
Africa_Eastern,OtherGrainC4_Madagascar_RFD_lo,0.0099163,2950340
Africa_Eastern,OtherGrainC4_NileR_IRR_hi,3.29157,9734830
Africa_Eastern,OtherGrainC4_NileR_IRR_lo,3.29157,6489890
Africa_Eastern,OtherGrainC4_NileR_RFD_hi,60.484,3723970
Africa_Eastern,OtherGrainC4_NileR_RFD_lo,60.484,2482650
Africa_Eastern,OtherGrainC4_RiftValley_IRR_hi,0.0695356,2.06E+07
Africa_Eastern,OtherGrainC4_RiftValley_IRR_lo,0.0695356,1.38E+07
Africa_Eastern,OtherGrainC4_RiftValley_RFD_hi,2.23266,1.12E+07
Africa_Eastern,OtherGrainC4_RiftValley_RFD_lo,2.23266,7451810
Africa_Eastern,OtherGrainC4_ShebJubR_IRR_hi,0.154244,8977350
Africa_Eastern,OtherGrainC4_ShebJubR_IRR_lo,0.154244,5984900
Africa_Eastern,OtherGrainC4_ShebJubR_RFD_hi,1.06434,9038420
Africa_Eastern,OtherGrainC4_ShebJubR_RFD_lo,1.06434,6025620
Africa_Eastern,OtherGrain_AfrCstE_IRR_hi,0.0019384,5804060
Africa_Eastern,OtherGrain_AfrCstE_IRR_lo,0.0019384,3870040
Africa_Eastern,OtherGrain_AfrCstE_RFD_hi,0.0894717,1.34E+07
Africa_Eastern,OtherGrain_AfrCstE_RFD_lo,0.0894717,8936100
Africa_Eastern,OtherGrain_AfrCstNE_IRR_hi,0.0035689,2475900
Africa_Eastern,OtherGrain_AfrCstNE_IRR_lo,0.0035689,1649920
Africa_Eastern,OtherGrain_AfrCstNE_RFD_hi,0.350028,1851750
Africa_Eastern,OtherGrain_AfrCstNE_RFD_lo,0.350028,1234510
Africa_Eastern,OtherGrain_NileR_IRR_hi,0.238407,6054970
Africa_Eastern,OtherGrain_NileR_IRR_lo,0.238407,4036650
Africa_Eastern,OtherGrain_NileR_RFD_hi,8.53095,6194720
Africa_Eastern,OtherGrain_NileR_RFD_lo,8.53095,4129810
Africa_Eastern,OtherGrain_RiftValley_IRR_hi,0.332457,6962850
Africa_Eastern,OtherGrain_RiftValley_IRR_lo,0.332457,4641900
Africa_Eastern,OtherGrain_RiftValley_RFD_hi,8.58274,7956950
Africa_Eastern,OtherGrain_RiftValley_RFD_lo,8.58274,5304630
Africa_Eastern,OtherGrain_ShebJubR_IRR_hi,0.0489652,1.30E+07
Africa_Eastern,OtherGrain_ShebJubR_IRR_lo,0.0489652,8658170
Africa_Eastern,OtherGrain_ShebJubR_RFD_hi,2.71198,1.53E+07
Africa_Eastern,OtherGrain_ShebJubR_RFD_lo,2.71198,1.02E+07
Africa_Eastern,Pasture_AfrCstE,8.57851,2.48E+07
Africa_Eastern,Pasture_AfrCstNE,37.8106,1.18E+07
Africa_Eastern,Pasture_AfrIntN,5.30896,4344910
Africa_Eastern,Pasture_CongoR,0.421278,2.97E+07
Africa_Eastern,Pasture_LChad,8.0804,2.77E+07
Africa_Eastern,Pasture_Madagascar,41.7538,2.90E+07
Africa_Eastern,Pasture_NileR,130.261,2.30E+07
Africa_Eastern,Pasture_RiftValley,14.6384,1.99E+07
Africa_Eastern,Pasture_ShebJubR,38.1708,2.02E+07
Africa_Eastern,ProtectedGrassland_AfrCstE,28.1694,1
Africa_Eastern,ProtectedGrassland_AfrCstNE,17.1422,1
Africa_Eastern,ProtectedGrassland_AfrIntN,0.12011,1
Africa_Eastern,ProtectedGrassland_CongoR,1.29454,1
Africa_Eastern,ProtectedGrassland_LChad,0.01157,1
Africa_Eastern,ProtectedGrassland_Madagascar,13.8349,1
Africa_Eastern,ProtectedGrassland_NileR,83.1899,1
Africa_Eastern,ProtectedGrassland_RiftValley,48.0993,1
Africa_Eastern,ProtectedGrassland_ShebJubR,37.0556,1
Africa_Eastern,ProtectedShrubland_AfrCstE,13.5161,1
Africa_Eastern,ProtectedShrubland_AfrCstNE,130.52,1
Africa_Eastern,ProtectedShrubland_AfrIntN,0.30579,1
Africa_Eastern,ProtectedShrubland_CongoR,0,1
Africa_Eastern,ProtectedShrubland_LChad,7.00E-05,1
Africa_Eastern,ProtectedShrubland_Madagascar,1.19804,1
Africa_Eastern,ProtectedShrubland_NileR,4.13361,1
Africa_Eastern,ProtectedShrubland_RiftValley,31.6456,1
Africa_Eastern,ProtectedShrubland_ShebJubR,75.2294,1
Africa_Eastern,ProtectedUnmanagedForest_AfrCstE,0,1
Africa_Eastern,ProtectedUnmanagedForest_AfrCstNE,0,1
Africa_Eastern,ProtectedUnmanagedForest_CongoR,0,1
Africa_Eastern,ProtectedUnmanagedForest_Madagascar,0,1
Africa_Eastern,ProtectedUnmanagedForest_NileR,0,1
Africa_Eastern,ProtectedUnmanagedForest_RiftValley,0,1
Africa_Eastern,ProtectedUnmanagedForest_ShebJubR,0,1
Africa_Eastern,ProtectedUnmanagedPasture_AfrCstE,5.661,1
Africa_Eastern,ProtectedUnmanagedPasture_AfrCstNE,199.873,1
Africa_Eastern,ProtectedUnmanagedPasture_AfrIntN,21.4952,1
Africa_Eastern,ProtectedUnmanagedPasture_CongoR,0.28789,1
Africa_Eastern,ProtectedUnmanagedPasture_LChad,0.0738315,1
Africa_Eastern,ProtectedUnmanagedPasture_Madagascar,18.4865,1
Africa_Eastern,ProtectedUnmanagedPasture_NileR,241.408,1
Africa_Eastern,ProtectedUnmanagedPasture_RiftValley,34.3937,1
Africa_Eastern,ProtectedUnmanagedPasture_ShebJubR,19.0797,1
Africa_Eastern,Rice_AfrCstE_IRR_hi,0.012467,3.11E+07
Africa_Eastern,Rice_AfrCstE_IRR_lo,0.012467,2.07E+07
Africa_Eastern,Rice_AfrCstE_RFD_hi,0,0
Africa_Eastern,Rice_AfrCstE_RFD_lo,0,0
Africa_Eastern,Rice_AfrCstNE_IRR_hi,7.36E-04,1.38E+07
Africa_Eastern,Rice_AfrCstNE_IRR_lo,7.36E-04,9206420
Africa_Eastern,Rice_AfrCstNE_RFD_hi,5.48E-05,1.50E+07
Africa_Eastern,Rice_AfrCstNE_RFD_lo,5.48E-05,1.00E+07
Africa_Eastern,Rice_CongoR_IRR_hi,0.0294396,2.35E+07
Africa_Eastern,Rice_CongoR_IRR_lo,0.0294396,1.56E+07
Africa_Eastern,Rice_CongoR_RFD_hi,0.0042524,1.04E+07
Africa_Eastern,Rice_CongoR_RFD_lo,0.0042524,6903490
Africa_Eastern,Rice_LChad_IRR_hi,6.57E-05,2.85E+07
Africa_Eastern,Rice_LChad_IRR_lo,6.57E-05,1.90E+07
Africa_Eastern,Rice_LChad_RFD_hi,1.00E-03,2.87E+07
Africa_Eastern,Rice_LChad_RFD_lo,1.00E-03,1.92E+07
Africa_Eastern,Rice_Madagascar_IRR_hi,5.15196,1.47E+07
Africa_Eastern,Rice_Madagascar_IRR_lo,5.15196,9771540
Africa_Eastern,Rice_Madagascar_RFD_hi,0,0
Africa_Eastern,Rice_Madagascar_RFD_lo,0,0
Africa_Eastern,Rice_NileR_IRR_hi,0.117085,2.04E+07
Africa_Eastern,Rice_NileR_IRR_lo,0.117085,1.36E+07
Africa_Eastern,Rice_NileR_RFD_hi,0.262132,1.49E+07
Africa_Eastern,Rice_NileR_RFD_lo,0.262132,9938270
Africa_Eastern,Rice_RiftValley_IRR_hi,0.0083207,3.54E+07
Africa_Eastern,Rice_RiftValley_IRR_lo,0.0083207,2.36E+07
Africa_Eastern,Rice_RiftValley_RFD_hi,2.47E-04,9.45E+07
Africa_Eastern,Rice_RiftValley_RFD_lo,2.47E-04,6.30E+07
Africa_Eastern,Rice_ShebJubR_IRR_hi,0.0048737,8.57E+07
Africa_Eastern,Rice_ShebJubR_IRR_lo,0.0048737,5.72E+07
Africa_Eastern,Rice_ShebJubR_RFD_hi,2.22E-05,2.01E+07
Africa_Eastern,Rice_ShebJubR_RFD_lo,2.22E-05,1.34E+07
Africa_Eastern,RockIceDesert_AfrCstNE,105.63,759432
Africa_Eastern,RockIceDesert_AfrIntN,263.188,2.03E+07
Africa_Eastern,RockIceDesert_CongoR,0,718217
Africa_Eastern,RockIceDesert_LChad,2.11557,868973
Africa_Eastern,RockIceDesert_Madagascar,0.36387,1628720
Africa_Eastern,RockIceDesert_NileR,466.662,542820
Africa_Eastern,RockIceDesert_RiftValley,59.5552,2150230
Africa_Eastern,RockIceDesert_ShebJubR,16.9271,2989280
Africa_Eastern,RootTuber_AfrCstE_IRR_hi,0.0159274,6725770
Africa_Eastern,RootTuber_AfrCstE_IRR_lo,0.0159274,4483860
Africa_Eastern,RootTuber_AfrCstE_RFD_hi,0.410914,6206300
Africa_Eastern,RootTuber_AfrCstE_RFD_lo,0.410914,4137530
Africa_Eastern,RootTuber_AfrCstNE_IRR_hi,0.0042147,6123340
Africa_Eastern,RootTuber_AfrCstNE_IRR_lo,0.0042147,4082230
Africa_Eastern,RootTuber_AfrCstNE_RFD_hi,0.0851331,3751920
Africa_Eastern,RootTuber_AfrCstNE_RFD_lo,0.0851331,2501280
Africa_Eastern,RootTuber_CongoR_IRR_hi,0.0034392,4868300
Africa_Eastern,RootTuber_CongoR_IRR_lo,0.0034392,3245470
Africa_Eastern,RootTuber_CongoR_RFD_hi,0.738432,5648300
Africa_Eastern,RootTuber_CongoR_RFD_lo,0.738432,3765530
Africa_Eastern,RootTuber_LChad_IRR_hi,6.38E-04,1.12E+07
Africa_Eastern,RootTuber_LChad_IRR_lo,6.38E-04,7474810
Africa_Eastern,RootTuber_LChad_RFD_hi,0.0198606,9042150
Africa_Eastern,RootTuber_LChad_RFD_lo,0.0198606,6028100
Africa_Eastern,RootTuber_Madagascar_IRR_hi,0.0290908,5022080
Africa_Eastern,RootTuber_Madagascar_IRR_lo,0.0290908,3348040
Africa_Eastern,RootTuber_Madagascar_RFD_hi,2.55687,5237530
Africa_Eastern,RootTuber_Madagascar_RFD_lo,2.55687,3491690
Africa_Eastern,RootTuber_NileR_IRR_hi,0.207581,6282810
Africa_Eastern,RootTuber_NileR_IRR_lo,0.207581,4188540
Africa_Eastern,RootTuber_NileR_RFD_hi,10.9225,5578160
Africa_Eastern,RootTuber_NileR_RFD_lo,10.9225,3718770
Africa_Eastern,RootTuber_RiftValley_IRR_hi,0.110845,9634250
Africa_Eastern,RootTuber_RiftValley_IRR_lo,0.110845,6422830
Africa_Eastern,RootTuber_RiftValley_RFD_hi,0.957239,9457820
Africa_Eastern,RootTuber_RiftValley_RFD_lo,0.957239,6305220
Africa_Eastern,RootTuber_ShebJubR_IRR_hi,0.0247823,1.74E+07
Africa_Eastern,RootTuber_ShebJubR_IRR_lo,0.0247823,1.16E+07
Africa_Eastern,RootTuber_ShebJubR_RFD_hi,0.306471,1.81E+07
Africa_Eastern,RootTuber_ShebJubR_RFD_lo,0.306471,1.21E+07
Africa_Eastern,Shrubland_AfrCstE,11.5103,742597
Africa_Eastern,Shrubland_AfrCstNE,83.3625,759432
Africa_Eastern,Shrubland_AfrIntN,0.71092,2.03E+07
Africa_Eastern,Shrubland_CongoR,0,718217
Africa_Eastern,Shrubland_LChad,0.56491,868973
Africa_Eastern,Shrubland_Madagascar,3.57377,1628720
Africa_Eastern,Shrubland_NileR,7.58385,542820
Africa_Eastern,Shrubland_RiftValley,36.8276,2150230
Africa_Eastern,Shrubland_ShebJubR,165.074,2989280
Africa_Eastern,Soybean_AfrCstNE_IRR_hi,3.39E-05,5.03E+07
Africa_Eastern,Soybean_AfrCstNE_IRR_lo,3.39E-05,3.34E+07
Africa_Eastern,Soybean_AfrCstNE_RFD_hi,1.13E-04,4.16E+07
Africa_Eastern,Soybean_AfrCstNE_RFD_lo,1.13E-04,2.78E+07
Africa_Eastern,Soybean_CongoR_IRR_hi,0,0
Africa_Eastern,Soybean_CongoR_IRR_lo,0,0
Africa_Eastern,Soybean_CongoR_RFD_hi,0.0115013,4947240
Africa_Eastern,Soybean_CongoR_RFD_lo,0.0115013,3297690
Africa_Eastern,Soybean_Madagascar_IRR_hi,0,0
Africa_Eastern,Soybean_Madagascar_IRR_lo,0,0
Africa_Eastern,Soybean_Madagascar_RFD_hi,1.05E-04,1.39E+07
Africa_Eastern,Soybean_Madagascar_RFD_lo,1.05E-04,9267550
Africa_Eastern,Soybean_NileR_IRR_hi,0.0053716,2.84E+07
Africa_Eastern,Soybean_NileR_IRR_lo,0.0053716,1.89E+07
Africa_Eastern,Soybean_NileR_RFD_hi,0.629336,8765630
Africa_Eastern,Soybean_NileR_RFD_lo,0.629336,5843760
Africa_Eastern,Soybean_RiftValley_IRR_hi,0.0046019,3.74E+07
Africa_Eastern,Soybean_RiftValley_IRR_lo,0.0046019,2.49E+07
Africa_Eastern,Soybean_RiftValley_RFD_hi,0.0045242,3.11E+07
Africa_Eastern,Soybean_RiftValley_RFD_lo,0.0045242,2.08E+07
Africa_Eastern,Soybean_ShebJubR_IRR_hi,8.80E-04,6.58E+07
Africa_Eastern,Soybean_ShebJubR_IRR_lo,8.80E-04,4.39E+07
Africa_Eastern,Soybean_ShebJubR_RFD_hi,0.001637,5.47E+07
Africa_Eastern,Soybean_ShebJubR_RFD_lo,0.001637,3.65E+07
Africa_Eastern,SugarCropC4_AfrCstE_IRR_hi,0,0
Africa_Eastern,SugarCropC4_AfrCstE_IRR_lo,0,0
Africa_Eastern,SugarCropC4_AfrCstE_RFD_hi,0.11275,6.39E+07
Africa_Eastern,SugarCropC4_AfrCstE_RFD_lo,0.11275,4.26E+07
Africa_Eastern,SugarCropC4_AfrCstNE_IRR_hi,0.0032266,5.83E+07
Africa_Eastern,SugarCropC4_AfrCstNE_IRR_lo,0.0032266,3.88E+07
Africa_Eastern,SugarCropC4_AfrCstNE_RFD_hi,0,0
Africa_Eastern,SugarCropC4_AfrCstNE_RFD_lo,0,0
Africa_Eastern,SugarCropC4_CongoR_IRR_hi,0.0057194,6.46E+07
Africa_Eastern,SugarCropC4_CongoR_IRR_lo,0.0057194,4.31E+07
Africa_Eastern,SugarCropC4_CongoR_RFD_hi,0.0031079,5.22E+07
Africa_Eastern,SugarCropC4_CongoR_RFD_lo,0.0031079,3.48E+07
Africa_Eastern,SugarCropC4_LChad_IRR_hi,0.0249969,1.35E+08
Africa_Eastern,SugarCropC4_LChad_IRR_lo,0.0249969,8.99E+07
Africa_Eastern,SugarCropC4_LChad_RFD_hi,0,0
Africa_Eastern,SugarCropC4_LChad_RFD_lo,0,0
Africa_Eastern,SugarCropC4_Madagascar_IRR_hi,0.166776,2.83E+07
Africa_Eastern,SugarCropC4_Madagascar_IRR_lo,0.166776,1.89E+07
Africa_Eastern,SugarCropC4_Madagascar_RFD_hi,0.465271,1.96E+07
Africa_Eastern,SugarCropC4_Madagascar_RFD_lo,0.465271,1.30E+07
Africa_Eastern,SugarCropC4_NileR_IRR_hi,0.377392,9.02E+07
Africa_Eastern,SugarCropC4_NileR_IRR_lo,0.377392,6.01E+07
Africa_Eastern,SugarCropC4_NileR_RFD_hi,0.767098,2.16E+07
Africa_Eastern,SugarCropC4_NileR_RFD_lo,0.767098,1.44E+07
Africa_Eastern,SugarCropC4_RiftValley_IRR_hi,0.0359508,1.32E+08
Africa_Eastern,SugarCropC4_RiftValley_IRR_lo,0.0359508,8.83E+07
Africa_Eastern,SugarCropC4_RiftValley_RFD_hi,0.0481624,1.59E+08
Africa_Eastern,SugarCropC4_RiftValley_RFD_lo,0.0481624,1.06E+08
Africa_Eastern,SugarCropC4_ShebJubR_IRR_hi,0.0173612,1.83E+08
Africa_Eastern,SugarCropC4_ShebJubR_IRR_lo,0.0173612,1.22E+08
Africa_Eastern,SugarCropC4_ShebJubR_RFD_hi,0.0153758,3.69E+08
Africa_Eastern,SugarCropC4_ShebJubR_RFD_lo,0.0153758,2.46E+08
Africa_Eastern,SugarCrop_AfrCstE_IRR_hi,0,0
Africa_Eastern,SugarCrop_AfrCstE_IRR_lo,0,0
Africa_Eastern,SugarCrop_AfrCstE_RFD_hi,0,0
Africa_Eastern,SugarCrop_AfrCstE_RFD_lo,0,0
Africa_Eastern,SugarCrop_AfrCstNE_IRR_hi,0,0
Africa_Eastern,SugarCrop_AfrCstNE_IRR_lo,0,0
Africa_Eastern,SugarCrop_AfrCstNE_RFD_hi,0,0
Africa_Eastern,SugarCrop_AfrCstNE_RFD_lo,0,0
Africa_Eastern,SugarCrop_AfrIntN_IRR_hi,0,0
Africa_Eastern,SugarCrop_AfrIntN_IRR_lo,0,0
Africa_Eastern,SugarCrop_AfrIntN_RFD_hi,0,0
Africa_Eastern,SugarCrop_AfrIntN_RFD_lo,0,0
Africa_Eastern,SugarCrop_CongoR_IRR_hi,0,0
Africa_Eastern,SugarCrop_CongoR_IRR_lo,0,0
Africa_Eastern,SugarCrop_CongoR_RFD_hi,0,0
Africa_Eastern,SugarCrop_CongoR_RFD_lo,0,0
Africa_Eastern,SugarCrop_LChad_IRR_hi,0,0
Africa_Eastern,SugarCrop_LChad_IRR_lo,0,0
Africa_Eastern,SugarCrop_LChad_RFD_hi,0,0
Africa_Eastern,SugarCrop_LChad_RFD_lo,0,0
Africa_Eastern,SugarCrop_Madagascar_IRR_hi,0,0
Africa_Eastern,SugarCrop_Madagascar_IRR_lo,0,0
Africa_Eastern,SugarCrop_Madagascar_RFD_hi,0,0
Africa_Eastern,SugarCrop_Madagascar_RFD_lo,0,0
Africa_Eastern,SugarCrop_NileR_IRR_hi,0,0
Africa_Eastern,SugarCrop_NileR_IRR_lo,0,0
Africa_Eastern,SugarCrop_NileR_RFD_hi,0,0
Africa_Eastern,SugarCrop_NileR_RFD_lo,0,0
Africa_Eastern,SugarCrop_RiftValley_IRR_hi,0,0
Africa_Eastern,SugarCrop_RiftValley_IRR_lo,0,0
Africa_Eastern,SugarCrop_RiftValley_RFD_hi,0,0
Africa_Eastern,SugarCrop_RiftValley_RFD_lo,0,0
Africa_Eastern,SugarCrop_ShebJubR_IRR_hi,0,0
Africa_Eastern,SugarCrop_ShebJubR_IRR_lo,0,0
